,Order ID,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1035,CA-2016-109820,Single,28071.0,2012-08-29,65.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1036,CA-2016-113061,Together,37334.0,2014-02-26,44.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1037,CA-2015-127418,Single,46423.0,2013-09-18,6.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1038,CA-2017-121818,Married,37126.0,2014-03-30,9.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1039,CA-2017-121818,Married,47703.0,2013-05-29,95.0,4.0,6.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1040,CA-2016-127670,Married,61180.0,2014-04-23,70.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1041,CA-2016-102981,Married,38998.0,2012-11-03,92.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
1042,CA-2016-102981,Single,8028.0,2012-09-18,62.0,15.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1043,CA-2017-115651,Together,76081.0,2014-05-23,85.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1044,CA-2017-115651,Together,34728.0,2013-07-30,2.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1045,CA-2017-152702,Single,33168.0,2012-10-13,0.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1046,CA-2016-169103,Married,33585.0,2013-09-25,91.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1047,CA-2016-169103,Married,77037.0,2013-10-13,3.0,1.0,7.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1048,CA-2014-139192,Together,35196.0,2012-11-13,68.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1049,CA-2014-139192,Married,44529.0,2013-07-05,98.0,6.0,6.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1050,US-2015-153500,Married,70924.0,2014-04-07,41.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1051,US-2015-153500,Together,28764.0,2014-06-05,16.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1052,US-2015-153500,Married,69098.0,2013-02-16,82.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1053,CA-2015-110667,Divorced,25959.0,2013-02-14,1.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1054,CA-2015-110667,Married,27100.0,2013-04-05,64.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1055,CA-2015-110667,Single,70596.0,2012-10-05,68.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1056,CA-2015-110667,Married,42557.0,2012-08-29,98.0,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1057,CA-2017-167150,Married,53312.0,2013-08-09,32.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1058,CA-2017-167150,Single,72228.0,2012-11-27,87.0,1.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1059,CA-2016-105284,Together,67605.0,2013-03-31,84.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1060,US-2015-125374,Married,62845.0,2012-10-01,3.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1061,CA-2015-161263,Together,65196.0,2013-07-25,34.0,2.0,7.0,6.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1062,CA-2015-161263,Single,42000.0,2013-01-10,23.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1063,CA-2015-161263,Divorced,35860.0,2014-05-19,37.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1064,CA-2015-161263,Married,65526.0,2014-04-11,22.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1065,CA-2015-161263,Married,16860.0,2012-09-12,19.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1066,CA-2015-161263,Single,83528.0,2014-05-01,7.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1067,CA-2016-157686,Divorced,64176.0,2012-08-03,52.0,8.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1068,US-2017-139955,Divorced,22304.0,2012-08-04,91.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1069,US-2015-150161,Married,67023.0,2014-03-04,93.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
1070,CA-2015-144652,Together,32892.0,2014-05-25,78.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1071,CA-2016-152814,Together,70713.0,2012-12-03,23.0,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1072,CA-2017-106943,Together,59925.0,2012-11-30,83.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1073,CA-2016-134348,Married,39722.0,2014-02-24,92.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1074,CA-2016-134348,Together,46610.0,2013-07-18,4.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1075,CA-2016-134348,Together,88347.0,2013-07-03,32.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1076,CA-2016-161781,Married,87171.0,2013-05-01,27.0,1.0,6.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1077,CA-2017-132521,Together,26907.0,2013-08-20,10.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1078,CA-2017-132521,Single,50014.0,2014-01-22,9.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1079,CA-2017-132521,Married,41014.0,2013-04-22,65.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1080,CA-2015-110016,Single,66294.0,2014-03-17,68.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1081,CA-2015-110016,Married,36715.0,2012-11-17,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1082,US-2016-143819,Married,79456.0,2012-08-22,12.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1083,US-2016-143819,Together,40479.0,2013-08-17,95.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1084,US-2016-143819,Single,75345.0,2013-02-02,16.0,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1085,US-2016-143819,Married,54233.0,2013-02-04,46.0,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1086,CA-2016-167584,Single,24163.0,2013-10-12,3.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1087,CA-2016-166163,Together,84460.0,2013-01-04,80.0,0.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0
1088,CA-2016-166163,Together,43776.0,2014-05-03,77.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1089,CA-2017-158407,Single,71691.0,2014-03-17,0.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1090,CA-2017-158407,Married,85844.0,2014-05-29,62.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1091,CA-2015-143490,Single,39190.0,2014-04-26,91.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1092,CA-2015-143490,Together,71367.0,2013-08-23,24.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1093,CA-2015-165085,Single,38578.0,2013-06-22,2.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1094,CA-2015-165085,Married,57236.0,2014-03-12,22.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1095,CA-2017-160423,Single,61825.0,2013-08-07,56.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1096,CA-2017-160423,Divorced,79803.0,2014-06-02,54.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1097,CA-2014-159338,Single,80910.0,2012-10-31,71.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1098,CA-2016-107216,Together,27590.0,2013-04-23,38.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1099,CA-2016-107216,Married,56775.0,2013-01-02,62.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1100,CA-2016-107216,Divorced,83829.0,2013-10-08,78.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
1101,CA-2016-107216,Married,54210.0,2013-05-20,18.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1102,US-2017-145863,Married,38508.0,2013-08-02,95.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1103,US-2017-145863,Together,53187.0,2013-10-26,66.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1104,CA-2016-112340,Married,30023.0,2014-03-24,28.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1105,US-2016-110156,Single,76045.0,2013-11-15,78.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1106,US-2016-110156,Married,50870.0,2014-06-19,13.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1107,US-2016-110156,Married,15315.0,2013-08-03,27.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1108,US-2016-110156,Married,65463.0,2014-01-30,17.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1109,US-2016-110156,Married,66480.0,2014-05-31,71.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1110,US-2016-110156,Divorced,76773.0,2013-02-25,79.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1111,US-2016-110156,Single,81698.0,2013-03-01,1.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0
1112,US-2016-110156,Single,54466.0,2014-02-09,78.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1113,CA-2017-140585,Single,98777.0,2014-02-17,23.0,0.0,4.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1114,CA-2017-140585,Single,16269.0,2013-08-30,75.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1115,CA-2017-140585,Together,71819.0,2013-08-28,70.0,3.0,3.0,3.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1116,CA-2016-144855,Married,33569.0,2013-10-16,10.0,1.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1117,CA-2015-142755,Married,36262.0,2013-09-20,24.0,1.0,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1118,CA-2015-142755,Together,22634.0,2013-01-16,47.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1119,CA-2015-142755,Married,47025.0,2013-09-12,98.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1120,CA-2015-142755,Single,70566.0,2013-10-06,4.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1121,US-2014-147627,Married,31605.0,2012-11-22,15.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1122,US-2014-147627,Divorced,52034.0,2013-05-17,67.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1123,US-2014-147627,Single,48526.0,2013-12-24,32.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1124,US-2014-147627,Married,46734.0,2012-11-18,40.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1125,US-2014-147627,Divorced,39552.0,2012-12-18,54.0,7.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1126,US-2014-147627,Single,86358.0,2012-08-08,78.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1127,CA-2015-105970,Together,46931.0,2014-04-24,94.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1128,CA-2015-105970,Single,16581.0,2013-01-12,51.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1129,CA-2016-112102,Divorced,63998.0,2013-12-20,42.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1130,CA-2016-112102,Married,67381.0,2013-01-15,67.0,4.0,2.0,2.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1131,CA-2016-112102,Single,25930.0,2013-10-10,87.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1132,US-2016-114776,Married,42693.0,2014-06-07,29.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1133,US-2016-134908,Together,85606.0,2012-11-12,89.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1134,US-2016-134908,Single,72903.0,2013-10-29,74.0,1.0,7.0,5.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0
1135,US-2016-148803,Together,49669.0,2014-05-24,97.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1136,CA-2016-152170,Married,36778.0,2012-08-05,63.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1137,CA-2016-152170,Divorced,85696.0,2013-05-03,88.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1138,CA-2016-152170,Divorced,10979.0,2014-05-22,34.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1139,CA-2016-152170,Married,49678.0,2013-02-02,81.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1140,CA-2016-152170,Together,56129.0,2013-06-20,65.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1141,CA-2014-146969,Married,37155.0,2013-01-31,51.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1142,CA-2014-146969,Divorced,21282.0,2014-05-11,76.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1143,CA-2014-146969,Single,33419.0,2013-08-17,76.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1144,CA-2014-146969,Widow,63285.0,2013-11-05,84.0,1.0,6.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1145,CA-2014-146969,Together,21255.0,2014-01-21,56.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1146,CA-2015-112452,Together,42162.0,2013-11-19,31.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1147,CA-2015-112452,Together,54450.0,2012-09-14,0.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1148,CA-2015-112452,Married,57744.0,2013-11-12,91.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1149,CA-2015-112452,Single,26576.0,2012-10-13,40.0,1.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1150,CA-2015-112452,Widow,57513.0,2013-07-06,59.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1151,CA-2015-113971,Together,68142.0,2012-08-29,96.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1152,CA-2017-160395,Married,7500.0,2012-08-29,61.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1153,CA-2017-160395,Together,83145.0,2012-09-22,14.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
1154,CA-2014-136567,Married,54197.0,2014-04-03,16.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1155,CA-2014-136567,Single,23091.0,2014-05-28,98.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1156,CA-2014-136567,Married,46049.0,2013-07-21,11.0,10.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1157,CA-2014-136567,Together,56715.0,2012-12-05,52.0,1.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1158,CA-2016-149314,Married,79410.0,2014-05-29,19.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1159,CA-2017-147039,Married,57304.0,2013-03-11,61.0,2.0,7.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1160,CA-2017-147039,Married,44375.0,2014-03-23,73.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1161,CA-2014-126522,Together,54450.0,2012-09-14,0.0,12.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1162,CA-2014-127964,Married,59594.0,2012-10-20,74.0,1.0,8.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1163,CA-2014-127964,Together,80685.0,2012-08-22,55.0,1.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1164,CA-2014-127964,Married,40344.0,2013-10-13,48.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1165,CA-2014-117709,Married,62710.0,2013-05-23,53.0,4.0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1166,CA-2015-125416,Married,48985.0,2013-07-05,13.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1167,CA-2017-145226,Together,35322.0,2012-08-22,34.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1168,CA-2017-145226,Married,77142.0,2013-05-29,54.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1169,CA-2017-145226,Single,81657.0,2014-01-22,69.0,1.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1170,CA-2017-145226,Married,14421.0,2014-02-17,81.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1171,US-2014-100279,Married,20130.0,2014-03-17,99.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1172,CA-2014-158064,Married,74214.0,2012-08-26,3.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1173,US-2015-104430,Married,66726.0,2014-01-12,61.0,3.0,8.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1174,CA-2015-132080,Together,23724.0,2013-01-08,65.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1175,CA-2016-161207,Married,47353.0,2013-11-13,93.0,3.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1176,CA-2014-120243,Married,33444.0,2012-11-03,24.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1177,CA-2016-113621,Married,54386.0,2013-05-17,8.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1178,CA-2016-113621,Divorced,28510.0,2013-04-13,72.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1179,CA-2016-168081,Single,90638.0,2014-02-13,29.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0
1180,CA-2014-128146,Together,48070.0,2013-01-13,33.0,3.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0
1181,CA-2014-128146,Married,43140.0,2013-01-05,68.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1182,CA-2017-138779,Divorced,54959.0,2013-01-19,55.0,3.0,9.0,5.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1183,CA-2017-138779,Single,15056.0,2013-05-03,76.0,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1184,CA-2014-127131,Single,26954.0,2014-05-08,17.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1185,CA-2014-127131,Single,22327.0,2013-08-02,94.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1186,CA-2014-127131,Married,44393.0,2013-08-22,86.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1187,CA-2014-127131,Single,62000.0,2013-08-25,25.0,1.0,6.0,6.0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0
1188,CA-2017-117212,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1189,CA-2017-117212,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1190,CA-2017-117212,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0
1191,CA-2017-117212,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0
1192,CA-2017-117212,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
1193,US-2015-130519,Single,62307.0,2014-02-17,94.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
