Order ID,Sales,Profit,Quantity,Order Date,Margin_%,Unnamed: 0,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Churn,Risk_Score,Risk_Category
CA-2017-115994,277.71,39.2283,6,1/28/2017,14.125634654855784,1414,Single,34412.0,2013-02-13,62.0,3.0,5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-115994,277.71,39.2283,6,1/28/2017,14.125634654855784,1414,Single,34412.0,2013-02-13,62.0,3.0,5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-115994,277.71,39.2283,6,1/28/2017,14.125634654855784,1415,Single,57537.0,2013-06-10,83.0,4.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-115994,277.71,39.2283,6,1/28/2017,14.125634654855784,1415,Single,57537.0,2013-06-10,83.0,4.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116204,21.336,7.7343,7,2/11/2017,36.25000000000001,1519,Single,27242.0,2012-11-11,2.0,2.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-116645,155.94,45.2226,6,11/30/2017,28.999999999999996,1603,Together,44512.0,2013-08-30,57.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1752,Single,31859.0,2014-02-27,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1752,Single,31859.0,2014-02-27,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1752,Single,31859.0,2014-02-27,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1753,Widow,51569.0,2013-02-12,39.0,4.0,7.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1753,Widow,51569.0,2013-02-12,39.0,4.0,7.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1753,Widow,51569.0,2013-02-12,39.0,4.0,7.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1754,Widow,30372.0,2012-12-25,33.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1754,Widow,30372.0,2012-12-25,33.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-116715,678.1,208.81019999999998,13,12/2/2017,30.793422798997195,1754,Widow,30372.0,2012-12-25,33.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117079,863.88,107.985,3,10/23/2017,12.5,1260,Divorced,35860.0,2014-05-19,37.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1188,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1188,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1188,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1188,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1188,Together,31497.0,2012-12-06,22.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1189,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1189,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1189,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1189,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1189,Married,45894.0,2014-02-27,15.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1190,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1190,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1190,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1190,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1190,Divorced,78579.0,2012-12-22,35.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1191,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1191,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1191,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1191,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1191,Widow,67369.0,2012-11-17,81.0,4.0,7.0,4.0,10.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1192,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1192,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1192,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1192,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117212,2110.72,299.1056,23,2/26/2017,14.170785324439056,1192,Divorced,58401.0,2014-04-20,55.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117240,13.128,4.2666,3,7/23/2017,32.5,758,Married,40662.0,2013-03-15,0.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,405,Married,48006.0,2014-06-09,55.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,406,Single,27213.0,2012-08-30,19.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,407,Divorced,65808.0,2014-05-30,1.0,3.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,408,Together,30351.0,2013-06-06,19.0,1.0,3.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,409,Married,50437.0,2012-10-17,28.0,3.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,Yes,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,410,Single,23616.0,2012-11-17,76.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,No,0,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,411,Married,53858.0,2012-11-09,50.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,412,Married,66465.0,2013-03-30,1.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,412,Married,66465.0,2013-03-30,1.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,412,Married,66465.0,2013-03-30,1.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,No,30,Low Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,412,Married,66465.0,2013-03-30,1.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
CA-2017-117457,3955.507,431.8162,46,12/8/2017,10.916835692617912,412,Married,66465.0,2013-03-30,1.0,3.0,11.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,Yes,60,Moderate Risk
